Title,Year,Conference
Visual Question Answering With Memory-Augmented Networks,2018,CVPR
Structure Inference Net: Object Detection Using Scene-Level Context and Instance-Level Relationships,2018,CVPR
Occluded Pedestrian Detection Through Guided Attention in CNNs,2018,CVPR
Reward Learning From Narrated Demonstrations,2018,CVPR
Weakly-Supervised Semantic Segmentation Network With Deep Seeded Region Growing,2018,CVPR
PoTion: Pose MoTion Representation for Action Recognition,2018,CVPR
Bilateral Ordinal Relevance Multi-Instance Regression for Facial Action Unit Intensity Estimation,2018,CVPR
Pulling Actions out of Context: Explicit Separation for Effective Combination,2018,CVPR
Dynamic Feature Learning for Partial Face Recognition,2018,CVPR
Exploiting Transitivity for Learning Person Re-Identification Models on a Budget,2018,CVPR
Deep Spatial Feature Reconstruction for Partial Person Re-Identification: Alignment-Free Approach,2018,CVPR
Every Smile Is Unique: Landmark-Guided Diverse Smile Generation,2018,CVPR
UV-GAN: Adversarial Facial UV Map Completion for Pose-Invariant Face Recognition,2018,CVPR
Cascaded Pyramid Network for Multi-Person Pose Estimation,2018,CVPR
A Face-to-Face Neural Conversation Model,2018,CVPR
End-to-End Recovery of Human Shape and Pose,2018,CVPR
Squeeze-and-Excitation Networks,2018,CVPR
"Revisiting Salient Object Detection: Simultaneous Detection, Ranking, and Subitizing of Multiple Salient Objects",2018,CVPR
Context Encoding for Semantic Segmentation,2018,CVPR
Creating Capsule Wardrobes From Fashion Images,2018,CVPR
Webly Supervised Learning Meets Zero-Shot Learning: A Hybrid Approach for Fine-Grained Classification,2018,CVPR
"Look, Imagine and Match: Improving Textual-Visual Cross-Modal Retrieval With Generative Models",2018,CVPR
Bidirectional Attentive Fusion With Context Gating for Dense Video Captioning,2018,CVPR
InLoc: Indoor Visual Localization With Dense Matching and View Synthesis,2018,CVPR
Towards High Performance Video Object Detection,2018,CVPR
Neural Baby Talk,2018,CVPR
Few-Shot Image Recognition by Predicting Parameters From Activations,2018,CVPR
Iterative Visual Reasoning Beyond Convolutions,2018,CVPR
Visual Question Reasoning on General Dependency Tree,2018,CVPR
CVM-Net: Cross-View Matching Network for Image-Based Ground-to-Aerial Geo-Localization,2018,CVPR
Revisiting Dilated Convolution: A Simple Approach for Weakly- and Semi-Supervised Semantic Segmentation,2018,CVPR
Low-Shot Learning From Imaginary Data,2018,CVPR
DoubleFusion: Real-Time Capture of Human Performances With Inner Body Shapes From a Single Depth Sensor,2018,CVPR
DensePose: Dense Human Pose Estimation in the Wild,2018,CVPR
Ordinal Depth Supervision for 3D Human Pose Estimation,2018,CVPR
Consensus Maximization for Semantic Region Correspondences,2018,CVPR
Robust Hough Transform Based 3D Reconstruction From Circular Light Fields,2018,CVPR
Alive Caricature From 2D to 3D,2018,CVPR
Nonlinear 3D Face Morphable Model,2018,CVPR
Through-Wall Human Pose Estimation Using Radio Signals,2018,CVPR
What Makes a Video a Video: Analyzing Temporal Information in Video Understanding Models and Datasets,2018,CVPR
Fast Video Object Segmentation by Reference-Guided Mask Propagation,2018,CVPR
NeuralNetwork-Viterbi: A Framework for Weakly Supervised Video Learning,2018,CVPR
Actor and Observer: Joint Modeling of First and Third-Person Videos,2018,CVPR
HSA-RNN: Hierarchical Structure-Adaptive RNN for Video Summarization,2018,CVPR
Fast and Accurate Online Video Object Segmentation via Tracking Parts,2018,CVPR
Now You Shake Me: Towards Automatic 4D Cinema,2018,CVPR
Viewpoint-Aware Video Summarization,2018,CVPR
Photometric Stereo in Participating Media Considering Shape-Dependent Forward Scatter,2018,CVPR
Direction-Aware Spatial Context Features for Shadow Detection,2018,CVPR
Discriminative Learning of Latent Features for Zero-Shot Recognition,2018,CVPR
Learning to Adapt Structured Output Space for Semantic Segmentation,2018,CVPR
Multi-Task Learning Using Uncertainty to Weigh Losses for Scene Geometry and Semantics,2018,CVPR
Jointly Localizing and Describing Events for Dense Video Captioning,2018,CVPR
Going From Image to Video Saliency: Augmenting Image Salience With Dynamic Attentional Push,2018,CVPR
M3: Multimodal Memory Modelling for Video Captioning,2018,CVPR
Emotional Attention: A Study of Image Sentiment and Visual Attention,2018,CVPR
"A Low Power, High Throughput, Fully Event-Based Stereo System",2018,CVPR
VITON: An Image-Based Virtual Try-On Network,2018,CVPR
Multi-Oriented Scene Text Detection via Corner Localization and Region Segmentation,2018,CVPR
Multi-Content GAN for Few-Shot Font Style Transfer,2018,CVPR
Audio to Body Dynamics,2018,CVPR
Weakly Supervised Coupled Networks for Visual Sentiment Analysis,2018,CVPR
Future Person Localization in First-Person Videos,2018,CVPR
Preserving Semantic Relations for Zero-Shot Learning,2018,CVPR
Show Me a Story: Towards Coherent Neural Story Illustration,2018,CVPR
Reconstruction Network for Video Captioning,2018,CVPR
Fast Spectral Ranking for Similarity Search,2018,CVPR
Mining on Manifolds: Metric Learning Without Labels,2018,CVPR
PIXOR: Real-Time 3D Object Detection From Point Clouds,2018,CVPR
Leveraging Unlabeled Data for Crowd Counting by Learning to Rank,2018,CVPR
Zero-Shot Kernel Learning,2018,CVPR
Differential Attention for Visual Question Answering,2018,CVPR
Learning From Noisy Web Data With Category-Level Supervision,2018,CVPR
Toward Driving Scene Understanding: A Dataset for Learning Driver Behavior and Causal Reasoning,2018,CVPR
Learning Attribute Representations With Localization for Flexible Fashion Search,2018,CVPR
Bidirectional Retrieval Made Simple,2018,CVPR
Learning Multi-Instance Enriched Image Representations via Non-Greedy Ratio Maximization of the l1-Norm Distances,2018,CVPR
Learning Visual Knowledge Memory Networks for Visual Question Answering,2018,CVPR
Visual Grounding via Accumulated Attention,2018,CVPR
Beyond Trade-Off: Accelerate FCN-Based Face Detector With Higher Accuracy,2018,CVPR
PackNet: Adding Multiple Tasks to a Single Network by Iterative Pruning,2018,CVPR
Repulsion Loss: Detecting Pedestrians in a Crowd,2018,CVPR
Neural Sign Language Translation,2018,CVPR
Non-Local Neural Networks,2018,CVPR
LAMV: Learning to Align and Match Videos With Kernelized Temporal Layers,2018,CVPR
Optimizing Video Object Detection via a Scale-Time Lattice,2018,CVPR
Learning Compressible 360° Video Isomers,2018,CVPR
Attention Clusters: Purely Attention Based Local Feature Integration for Video Classification,2018,CVPR
What Have We Learned From Deep Representations for Action Recognition?,2018,CVPR
Controllable Video Generation With Sparse Trajectories,2018,CVPR
Representing and Learning High Dimensional Data With the Optimal Transport Map From a Probabilistic Viewpoint,2018,CVPR
CLIP-Q: Deep Network Compression Learning by In-Parallel Pruning-Quantization,2018,CVPR
Inference in Higher Order MRF-MAP Problems With Small and Large Cliques,2018,CVPR
ROAD: Reality Oriented Adaptation for Semantic Segmentation of Urban Scenes,2018,CVPR
Eye In-Painting With Exemplar Generative Adversarial Networks,2018,CVPR
ClcNet: Improving the Efficiency of Convolutional Neural Network Using Channel Local Convolutions,2018,CVPR
Towards Effective Low-Bitwidth Convolutional Neural Networks,2018,CVPR
Stochastic Downsampling for Cost-Adjustable Inference and Improved Regularization in Convolutional Networks,2018,CVPR
Face Aging With Identity-Preserved Conditional Generative Adversarial Networks,2018,CVPR
Unsupervised Cross-Dataset Person Re-Identification by Transfer Learning of Spatial-Temporal Patterns,2018,CVPR
Feature Quantization for Defending Against Distortion of Images,2018,CVPR
Tagging Like Humans: Diverse and Distinct Image Annotation,2018,CVPR
Re-Weighted Adversarial Adaptation Network for Unsupervised Domain Adaptation,2018,CVPR
Inferring Semantic Layout for Hierarchical Text-to-Image Synthesis,2018,CVPR
Regularizing RNNs for Caption Generation by Reconstructing the Past With the Present,2018,CVPR
Unsupervised Domain Adaptation With Similarity Learning,2018,CVPR
Learning Deep Sketch Abstraction,2018,CVPR
Matching Adversarial Networks,2018,CVPR
SoS-RSC: A Sum-of-Squares Polynomial Approach to Robustifying Subspace Clustering Algorithms,2018,CVPR
Resource Aware Person Re-Identification Across Multiple Resolutions,2018,CVPR
Learning and Using the Arrow of Time,2018,CVPR
Neural Style Transfer via Meta Networks,2018,CVPR
"People, Penguins and Petri Dishes: Adapting Object Counting Models to New Visual Domains and Object Types Without Forgetting",2018,CVPR
HydraNets: Specialized Dynamic Architectures for Efficient Inference,2018,CVPR
SketchMate: Deep Hashing for Million-Scale Human Sketch Retrieval,2018,CVPR
From Source to Target and Back: Symmetric Bi-Directional Adaptive GAN,2018,CVPR
OLÉ: Orthogonal Low-Rank Embedding - A Plug and Play Geometric Loss for Deep Learning,2018,CVPR
Efficient Parametrization of Multi-Domain Deep Neural Networks,2018,CVPR
Deep Density Clustering of Unconstrained Faces,2018,CVPR
Geometric Multi-Model Fitting With a Convex Relaxation Algorithm,2018,CVPR
Fast and Robust Estimation for Unit-Norm Constrained Linear Fitting Problems,2018,CVPR
Importance Weighted Adversarial Nets for Partial Domain Adaptation,2018,CVPR
Efficient Subpixel Refinement With Symbolic Linear Predictors,2018,CVPR
Scale-Recurrent Network for Deep Image Deblurring,2018,CVPR
DeblurGAN: Blind Motion Deblurring Using Conditional Adversarial Networks,2018,CVPR
A2-RL: Aesthetics Aware Reinforcement Learning for Image Cropping,2018,CVPR
Single Image Dehazing via Conditional Generative Adversarial Network,2018,CVPR
On the Duality Between Retinex and Image Dehazing,2018,CVPR
Arbitrary Style Transfer With Deep Feature Reshuffle,2018,CVPR
Nonlocal Low-Rank Tensor Factor Analysis for Image Restoration,2018,CVPR
Avatar-Net: Multi-Scale Zero-Shot Style Transfer by Feature Decoration,2018,CVPR
Missing Slice Recovery for Tensors Using a Low-Rank Model in Embedded Space,2018,CVPR
Deep Semantic Face Deblurring,2018,CVPR
GraphBit: Bitwise Interaction Mining via Deep Reinforcement Learning,2018,CVPR
Recurrent Saliency Transformation Network: Incorporating Multi-Stage Visual Cues for Small Organ Segmentation,2018,CVPR
Thoracic Disease Identification and Localization With Limited Supervision,2018,CVPR
Quantization of Fully Convolutional Networks for Accurate Biomedical Image Segmentation,2018,CVPR
Visual Feature Attribution Using Wasserstein GANs,2018,CVPR
"Total Capture: A 3D Deformation Model for Tracking Faces, Hands, and Bodies",2018,CVPR
Augmented Skeleton Space Transfer for Depth-Based Hand Pose Estimation,2018,CVPR
Synthesizing Images of Humans in Unseen Poses,2018,CVPR
SSNet: Scale Selection Network for Online 3D Action Prediction,2018,CVPR
Detecting and Recognizing Human-Object Interactions,2018,CVPR
Unsupervised Learning and Segmentation of Complex Activities From Video,2018,CVPR
Unsupervised Training for 3D Morphable Model Regression,2018,CVPR
Video Based Reconstruction of 3D People Models,2018,CVPR
Pose-Guided Photorealistic Face Rotation,2018,CVPR
Mesoscopic Facial Geometry Inference Using Deep Neural Networks,2018,CVPR
Hand PointNet: 3D Hand Pose Estimation Using Point Sets,2018,CVPR
Seeing Voices and Hearing Faces: Cross-Modal Biometric Matching,2018,CVPR
Learning Monocular 3D Human Pose Estimation From Multi-View Images,2018,CVPR
Separating Style and Content for Generalized Style Transfer,2018,CVPR
TextureGAN: Controlling Deep Image Synthesis With Texture Patches,2018,CVPR
Connecting Pixels to Privacy and Utility: Automatic Redaction of Private Information in Images,2018,CVPR
MapNet: An Allocentric Spatial Memory for Mapping Environments,2018,CVPR
Accurate and Diverse Sampling of Sequences Based on a “Best of Many” Sample Objective,2018,CVPR
VirtualHome: Simulating Household Activities via Programs,2018,CVPR
Generate to Adapt: Aligning Domains Using Generative Adversarial Networks,2018,CVPR
Multi-Agent Diverse Generative Adversarial Networks,2018,CVPR
A PID Controller Approach for Stochastic Optimization of Deep Networks,2018,CVPR
“Learning-Compression” Algorithms for Neural Net Pruning,2018,CVPR
Large-Scale Distance Metric Learning With Uncertainty,2018,CVPR
Guide Me: Interacting With Deep Networks,2018,CVPR
Art of Singular Vectors and Universal Adversarial Perturbations,2018,CVPR
Deflecting Adversarial Attacks With Pixel Deflection,2018,CVPR
MovieGraphs: Towards Understanding Human-Centric Situations From Videos,2018,CVPR
SemStyle: Learning to Generate Stylised Image Captions Using Unaligned Text,2018,CVPR
Benchmarking 6DOF Outdoor Visual Localization in Changing Conditions,2018,CVPR
IVQA: Inverse Visual Question Answering,2018,CVPR
Unsupervised Person Image Synthesis in Arbitrary Poses,2018,CVPR
Learning Descriptor Networks for 3D Shape Synthesis and Analysis,2018,CVPR
Neural Kinematic Networks for Unsupervised Motion Retargetting,2018,CVPR
Group Consistent Similarity Learning via Deep CRF for Person Re-Identification,2018,CVPR
Learning Compositional Visual Concepts With Mutual Consistency,2018,CVPR
NestedNet: Learning Nested Sparse Structures in Deep Neural Networks,2018,CVPR
Context Embedding Networks,2018,CVPR
Iterative Learning With Open-Set Noisy Labels,2018,CVPR
Learning Transferable Architectures for Scalable Image Recognition,2018,CVPR
SBNet: Sparse Blocks Network for Fast Inference,2018,CVPR
Language-Based Image Editing With Recurrent Attentive Models,2018,CVPR
Net2Vec: Quantifying and Explaining How Concepts Are Encoded by Filters in Deep Neural Networks,2018,CVPR
End-to-End Dense Video Captioning With Masked Transformer,2018,CVPR
A Neural Multi-Sequence Alignment TeCHnique (NeuMATCH),2018,CVPR
Path Aggregation Network for Instance Segmentation,2018,CVPR
The INaturalist Species Classification and Detection Dataset,2018,CVPR
Multimodal Explanations: Justifying Decisions and Pointing to the Evidence,2018,CVPR
StarGAN: Unified Generative Adversarial Networks for Multi-Domain Image-to-Image Translation,2018,CVPR
High-Resolution Image Synthesis and Semantic Manipulation With Conditional GANs,2018,CVPR
Semi-Parametric Image Synthesis,2018,CVPR
BlockDrop: Dynamic Inference Paths in Residual Networks,2018,CVPR
Interpretable Convolutional Neural Networks,2018,CVPR
Deep Cross-Media Knowledge Transfer,2018,CVPR
Interleaved Structured Sparse Convolutional Neural Networks,2018,CVPR
A Variational U-Net for Conditional Appearance and Shape Generation,2018,CVPR
Detach and Adapt: Learning Cross-Domain Disentangled Deep Representation,2018,CVPR
Learning Deep Structured Active Contours End-to-End,2018,CVPR
Deep Learning Under Privileged Information Using Heteroscedastic Dropout,2018,CVPR
Smooth Neighbors on Teacher Graphs for Semi-Supervised Learning,2018,CVPR
Interpret Neural Networks by Identifying Critical Data Routing Paths,2018,CVPR
Deep Spatio-Temporal Random Fields for Efficient Video Segmentation,2018,CVPR
Customized Image Narrative Generation via Interactive Visual Question Generation and Answering,2018,CVPR
"PWC-Net: CNNs for Optical Flow Using Pyramid, Warping, and Cost Volume",2018,CVPR
Revisiting Deep Intrinsic Image Decompositions,2018,CVPR
Multi-Cell Detection and Classification Using a Generative Convolutional Model,2018,CVPR
Learning Spatial-Aware Regressions for Visual Tracking,2018,CVPR
High Performance Visual Tracking With Siamese Region Proposal Network,2018,CVPR
LiteFlowNet: A Lightweight Convolutional Neural Network for Optical Flow Estimation,2018,CVPR
VITAL: VIsual Tracking via Adversarial Learning,2018,CVPR
Super SloMo: High Quality Estimation of Multiple Intermediate Frames for Video Interpolation,2018,CVPR
"Real-World Repetition Estimation by Div, Grad and Curl",2018,CVPR
Recurrent Pixel Embedding for Instance Grouping,2018,CVPR
Deep Unsupervised Saliency Detection: A Multiple Noisy Labeling Perspective,2018,CVPR
Learning Intrinsic Image Decomposition From Watching the World,2018,CVPR
TieNet: Text-Image Embedding Network for Common Thorax Disease Classification and Reporting in Chest X-Rays,2018,CVPR
Generating Synthetic X-Ray Images of a Person From the Surface Geometry,2018,CVPR
Gibson Env: Real-World Perception for Embodied Agents,2018,CVPR
Reinforcement Cutting-Agent Learning for Video Object Segmentation,2018,CVPR
Feature Space Transfer for Data Augmentation,2018,CVPR
Analytic Expressions for Probabilistic Moments of PL-DNN With Gaussian Input,2018,CVPR
Detail-Preserving Pooling in Deep Networks,2018,CVPR
Rethinking Feature Distribution for Loss Functions in Image Classification,2018,CVPR
"Shift: A Zero FLOP, Zero Parameter Alternative to Spatial Convolutions",2018,CVPR
Sketch-a-Classifier: Sketch-Based Photo Classifier Generation,2018,CVPR
Light Field Intrinsics With a Deep Encoder-Decoder Network,2018,CVPR
Learning Generative ConvNets via Multi-Grid Modeling and Sampling,2018,CVPR
Manifold Learning in Quotient Spaces,2018,CVPR
Learning Intelligent Dialogs for Bounding Box Annotation,2018,CVPR
Boosting Adversarial Attacks With Momentum,2018,CVPR
NISP: Pruning Networks Using Neuron Importance Score Propagation,2018,CVPR
PointGrid: A Deep Network for 3D Shape Understanding,2018,CVPR
Tell Me Where to Look: Guided Attention Inference Network,2018,CVPR
3D Semantic Segmentation With Submanifold Sparse Convolutional Networks,2018,CVPR
TOM-Net: Learning Transparent Object Matting From a Single Image,2018,CVPR
Translating and Segmenting Multimodal Medical Volumes With Cycle- and Shape-Consistency Generative Adversarial Network,2018,CVPR
An Unsupervised Learning Model for Deformable Medical Image Registration,2018,CVPR
Deep Lesion Graphs in the Wild: Relationship Learning and Organization of Significant Radiology Image Findings in a Diverse Large-Scale Lesion Database,2018,CVPR
Learning Distributions of Shape Trajectories From Longitudinal Datasets: A Hierarchical Model on a Manifold of Diffeomorphisms,2018,CVPR
CNN Driven Sparse Multi-Level B-Spline Image Registration,2018,CVPR
Anatomical Priors in Convolutional Networks for Unsupervised Biomedical Segmentation,2018,CVPR
3D Registration of Curves and Surfaces Using Local Differential Information,2018,CVPR
Weakly Supervised Learning of Single-Cell Feature Embeddings,2018,CVPR
Guided Proofreading of Automatic Segmentations for Connectomics,2018,CVPR
Wide Compression: Tensor Ring Nets,2018,CVPR
Improvements to Context Based Self-Supervised Learning,2018,CVPR
Learning Structure and Strength of CNN Filters for Small Sample Size Training,2018,CVPR
Boosting Self-Supervised Learning via Knowledge Transfer,2018,CVPR
The Power of Ensembles for Active Learning in Image Classification,2018,CVPR
Learning Compact Recurrent Neural Networks With Block-Term Tensor Decomposition,2018,CVPR
Spatially-Adaptive Filter Units for Deep Neural Networks,2018,CVPR
SO-Net: Self-Organizing Network for Point Cloud Analysis,2018,CVPR
SGAN: An Alternative Training of Generative Adversarial Networks,2018,CVPR
SketchyGAN: Towards Diverse and Realistic Sketch to Image Synthesis,2018,CVPR
Explicit Loss-Error-Aware Quantization for Low-Bit Deep Neural Networks,2018,CVPR
Towards Universal Representation for Unseen Action Recognition,2018,CVPR
Deep Image Prior,2018,CVPR
ST-GAN: Spatial Transformer Generative Adversarial Networks for Image Compositing,2018,CVPR
CartoonGAN: Generative Adversarial Networks for Photo Cartoonization,2018,CVPR
Graph-Structured Representations for Visual Question Answering,2017,CVPR
Physics Inspired Optimization on Semantic Transfer Features: An Alternative Method for Room Layout Estimation,2017,CVPR
Local Binary Convolutional Neural Networks,2017,CVPR
Designing Effective Inter-Pixel Information Flow for Natural Image Matting,2017,CVPR
"Face Normals ""In-The-Wild"" Using Fully Convolutional Networks",2017,CVPR
"3D Face Morphable Models ""In-The-Wild""",2017,CVPR
Towards a Quality Metric for Dense Light Fields,2017,CVPR
Position Tracking for Virtual Reality Using Commodity WiFi,2017,CVPR
Material Classification Using Frequency- and Depth-Dependent Time-Of-Flight Distortion,2017,CVPR
Learning by Association -- A Versatile Semi-Supervised Training Method for Neural Networks,2017,CVPR
A Non-Convex Variational Approach to Photometric Stereo Under Inaccurate Lighting,2017,CVPR
Learning From Synthetic Humans,2017,CVPR
Correlational Gaussian Processes for Cross-Domain Visual Recognition,2017,CVPR
Revisiting the Variable Projection Method for Separable Nonlinear Least Squares Problems,2017,CVPR
Learning to Detect Salient Objects With Image-Level Supervision,2017,CVPR
Binary Coding for Partial Action Analysis With Limited Observation Ratios,2017,CVPR
Temporal Convolutional Networks for Action Segmentation and Detection,2017,CVPR
DeLiGAN : Generative Adversarial Networks for Diverse and Limited Data,2017,CVPR
Template Matching With Deformable Diversity Similarity,2017,CVPR
Surface Motion Capture Transfer With Gaussian Process Regression,2017,CVPR
Generating Holistic 3D Scene Abstractions for Text-Based Image Retrieval,2017,CVPR
Unsupervised Video Summarization With Adversarial LSTM Networks,2017,CVPR
SphereFace: Deep Hypersphere Embedding for Face Recognition,2017,CVPR
One-Shot Video Object Segmentation,2017,CVPR
SGM-Nets: Semi-Global Matching With Neural Networks,2017,CVPR
What's in a Question: Using Visual Questions as a Form of Supervision,2017,CVPR
Context-Aware Captions From Context-Agnostic Supervision,2017,CVPR
Polyhedral Conic Classifiers for Visual Object Detection and Classification,2017,CVPR
Unsupervised Monocular Depth Estimation With Left-Right Consistency,2017,CVPR
Compact Matrix Factorization With Dependent Subspaces,2017,CVPR
Deep Reinforcement Learning-Based Image Captioning With Embedding Reward,2017,CVPR
Dual Attention Networks for Multimodal Reasoning and Matching,2017,CVPR
Exploiting 2D Floorplan for Building-Scale Panorama RGBD Alignment,2017,CVPR
A Hierarchical Approach for Generating Descriptive Image Paragraphs,2017,CVPR
Visual Dialog,2017,CVPR
DESIRE: Distant Future Prediction in Dynamic Scenes With Interacting Agents,2017,CVPR
Mining Object Parts From CNNs via Active Question-Answering,2017,CVPR
Multi-Way Multi-Level Kernel Modeling for Neuroimaging Classification,2017,CVPR
Low-Rank Bilinear Pooling for Fine-Grained Classification,2017,CVPR
Knowing When to Look: Adaptive Attention via a Visual Sentinel for Image Captioning,2017,CVPR
Learning Deep Context-Aware Features Over Body and Latent Parts for Person Re-Identification,2017,CVPR
Turning an Urban Scene Video Into a Cinemagraph,2017,CVPR
Beyond Triplet Loss: A Deep Quadruplet Network for Person Re-Identification,2017,CVPR
Surveillance Video Parsing With Single Frame Supervision,2017,CVPR
Semantically Coherent Co-Segmentation and Reconstruction of Dynamic Scenes,2017,CVPR
Transition Forests: Learning Discriminative Temporal Transitions for Action Recognition and Detection,2017,CVPR
Pixelwise Instance Segmentation With a Dynamically Instantiated Network,2017,CVPR
Video Propagation Networks,2017,CVPR
Global Hypothesis Generation for 6D Object Pose Estimation,2017,CVPR
Dilated Residual Networks,2017,CVPR
Robust Interpolation of Correspondences for Large Displacement Optical Flow,2017,CVPR
Supervising Neural Attention Models for Video Captioning by Human Gaze Data,2017,CVPR
Modeling Temporal Dynamics and Spatial Configurations of Actions Using Two-Stream Recurrent Neural Networks,2017,CVPR
Self-Learning Scene-Specific Pedestrian Detectors Using a Progressive Latent Model,2017,CVPR
Oriented Response Networks,2017,CVPR
Video Acceleration Magnification,2017,CVPR
IRINA: Iris Recognition (Even) in Inaccurately Segmented Data,2017,CVPR
Forecasting Human Dynamics From Static Images,2017,CVPR
Discriminative Bimodal Networks for Visual Localization and Detection With Natural Language Queries,2017,CVPR
A Linear Extrinsic Calibration of Kaleidoscopic Imaging System From Single 3D Point,2017,CVPR
Efficient Multiple Instance Metric Learning Using Weakly Supervised Data,2017,CVPR
Asynchronous Temporal Fields for Action Recognition,2017,CVPR
Scene Flow to Action Map: A New Representation for RGB-D Based Action Recognition With Convolutional Neural Networks,2017,CVPR
A Point Set Generation Network for 3D Object Reconstruction From a Single Image,2017,CVPR
"Automatic Discovery, Association Estimation and Learning of Semantic Attributes for a Thousand Categories",2017,CVPR
Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution,2017,CVPR
Scene Parsing Through ADE20K Dataset,2017,CVPR
"WILDCAT: Weakly Supervised Learning of Deep ConvNets for Image Classification, Pointwise Localization and Segmentation",2017,CVPR
PointNet: Deep Learning on Point Sets for 3D Classification and Segmentation,2017,CVPR
L2-Net: Deep Learning of Discriminative Patch Descriptor in Euclidean Space,2017,CVPR
Video Frame Interpolation via Adaptive Convolution,2017,CVPR
Crossing Nets: Combining GANs and VAEs With a Shared Latent Space for Hand Pose Estimation,2017,CVPR
Attention-Aware Face Hallucination via Deep Reinforcement Learning,2017,CVPR
Neural Scene De-Rendering,2017,CVPR
Deep TEN: Texture Encoding Network,2017,CVPR
PolyNet: A Pursuit of Structural Diversity in Very Deep Networks,2017,CVPR
Object Detection in Videos With Tubelet Proposal Networks,2017,CVPR
AMVH: Asymmetric Multi-Valued Hashing,2017,CVPR
Real-Time 3D Model Tracking in Color and Depth on a Single CPU Core,2017,CVPR
Weakly Supervised Action Learning With RNN Based Fine-To-Coarse Modeling,2017,CVPR
Differential Angular Imaging for Material Recognition,2017,CVPR
Forecasting Interactive Dynamics of Pedestrians With Fictitious Play,2017,CVPR
Real-Time Neural Style Transfer for Videos,2017,CVPR
Incremental Kernel Null Space Discriminant Analysis for Novelty Detection,2017,CVPR
Self-Calibration-Based Approach to Critical Motion Sequences of Rolling-Shutter Structure From Motion,2017,CVPR
Recurrent 3D Pose Sequence Machines,2017,CVPR
Efficient Solvers for Minimal Problems by Syzygy-Based Reduction,2017,CVPR
Conditional Similarity Networks,2017,CVPR
Learning From Noisy Large-Scale Datasets With Minimal Supervision,2017,CVPR
Deep Variation-Structured Reinforcement Learning for Visual Relationship and Attribute Detection,2017,CVPR
Convolutional Random Walk Networks for Semantic Image Segmentation,2017,CVPR
Predicting Ground-Level Scene Layout From Aerial Imagery,2017,CVPR
Simple Does It: Weakly Supervised Instance and Semantic Segmentation,2017,CVPR
Fast Fourier Color Constancy,2017,CVPR
Attend to You: Personalized Image Captioning With Context Sequence Memory Networks,2017,CVPR
Scalable Surface Reconstruction From Point Clouds With Extreme Scale and Density Diversity,2017,CVPR
Weakly Supervised Cascaded Convolutional Networks,2017,CVPR
Exclusivity-Consistency Regularized Multi-View Subspace Clustering,2017,CVPR
Look Into Person: Self-Supervised Structure-Sensitive Learning and a New Benchmark for Human Parsing,2017,CVPR
Semi-Calibrated Near Field Photometric Stereo,2017,CVPR
Finding Tiny Faces,2017,CVPR
Visual-Inertial-Semantic Scene Representation for 3D Object Detection,2017,CVPR
ActionVLAD: Learning Spatio-Temporal Aggregation for Action Classification,2017,CVPR
Predictive-Corrective Networks for Action Detection,2017,CVPR
FastMask: Segment Multi-Scale Object Candidates in One Shot,2017,CVPR
A Combinatorial Solution to Non-Rigid 3D Shape-To-Image Matching,2017,CVPR
Interpretable Structure-Evolving LSTM,2017,CVPR
Generating the Future With Adversarial Transformers,2017,CVPR
Budget-Aware Deep Semantic Video Segmentation,2017,CVPR
Spatially Adaptive Computation Time for Residual Networks,2017,CVPR
Order-Preserving Wasserstein Distance for Sequence Matching,2017,CVPR
Split-Brain Autoencoders: Unsupervised Learning by Cross-Channel Prediction,2017,CVPR
SRN: Side-output Residual Network for Object Symmetry Detection in the Wild,2017,CVPR
Spindle Net: Person Re-Identification With Human Body Region Guided Feature Decomposition and Fusion,2017,CVPR
Borrowing Treasures From the Wealthy: Deep Transfer Learning Through Selective Joint Fine-Tuning,2017,CVPR
Unified Embedding and Metric Learning for Zero-Exemplar Event Detection,2017,CVPR
A Practical Method for Fully Automatic Intrinsic Camera Calibration Using Directionally Encoded Light,2017,CVPR
Modeling Relationships in Referential Expressions With Compositional Modular Networks,2017,CVPR
Image-To-Image Translation With Conditional Adversarial Networks,2017,CVPR
Counting Everyday Objects in Everyday Scenes,2017,CVPR
Hand Keypoint Detection in Single Images Using Multiview Bootstrapping,2017,CVPR
Knowledge Acquisition for Visual Question Answering via Iterative Querying,2017,CVPR
Few-Shot Object Recognition From Machine-Labeled Web Images,2017,CVPR
The VQA-Machine: Learning How to Use Existing Vision Algorithms to Answer New Questions,2017,CVPR
Learning Deep Binary Descriptor With Multi-Quantization,2017,CVPR
Joint Discriminative Bayesian Dictionary and Classifier Learning,2017,CVPR
A Graph Regularized Deep Neural Network for Unsupervised Image Representation Learning,2017,CVPR
HSfM: Hybrid Structure-from-Motion,2017,CVPR
Perceptual Generative Adversarial Networks for Small Object Detection,2017,CVPR
Deep Roots: Improving CNN Efficiency With Hierarchical Filter Groups,2017,CVPR
Anti-Glare: Tightly Constrained Optimization for Eyeglass Reflection Removal,2017,CVPR
Xception: Deep Learning With Depthwise Separable Convolutions,2017,CVPR
Learning Detailed Face Reconstruction From a Single Image,2017,CVPR
Stereo-Based 3D Reconstruction of Dynamic Fluid Surfaces by Global Optimization,2017,CVPR
Deep Video Deblurring for Hand-Held Cameras,2017,CVPR
Accurate Optical Flow via Direct Cost Volume Processing,2017,CVPR
Weakly Supervised Actor-Action Segmentation via Robust Multi-Task Ranking,2017,CVPR
